name,altName,country,lat,lon,action,islandCrag,islandCragId
Billingehus,Skövde,Sweden,58.411154,13.822174,add,,
?,null,null,null,null,,,
"Rainbow, Lake Tahoe, ca",null,null,null,null,map,Rainbow,516cf537bdc0f71fdd0075ab
"Costa Sud-Ovest, San Nicolò",Cagliari,Italy,39.41913,8.43117,add,,
Stenkvista,Eskilstuna,Sweden,59.322758,16.565461,add,,
Gloppedalen,Stavanger,Norway,58.765848,6.269833,map,Gloppedalen,516e3f5762bfea195a01775b
Mollveggen,null,null,null,null,add,,
Brooyar state forest,null,null,null,null,add,,
Magara/Geyikbayiri,null,null,null,null,,,
Superbowl,null,null,null,null,add,,
Horney Hollow,null,null,null,null,add,,
Årjängsberget,Oslo,Norway,59.350182,12.148132,map,Årjängsberget,516e27bf62bfea195a00ffa4
Sandvika,Lofoten,Norway,68.200356,14.421594,map,Lofoten,516e3f5a62bfea195a017782
Margheddie,Cala Gonone,Italy,40.303454,9.650411,map,Cala Gonone,516d677abdc0f71fdd047ac6
Banks Lake,null,null,null,null,map,Banks Lake,516cf536bdc0f71fdd00742b
"hhango, Katmandu, Nepal",null,null,null,null,add,,
Baczyn,null,null,null,null,add,,
"Meks Mountain, Ko Tao",null,null,null,null,add,,
Shawinigan,null,null,null,null,add,,
Kibbie Lake,null,null,null,null,add,,
Tahoe - Xmas Valley,South lake tahoe,USA,38.796239,-120.020614,map,Lake Tahoe,516cf537bdc0f71fdd007549
TjeltaBaugen,Stavanger,Norway,58.836002,5.592685,add,,
Forsthaus Annweiler,Pfalz,Germany,49.258647,7.876035,map,Pfalz,516cec69bdc0f71fdd001439
Black Hills,null,null,null,null,map,Black Hills,516cf537bdc0f71fdd0074bf
Fasnia,La Laguna,Spain,28.243606,-16.44413,map,Fasnia,516d1ec8bdc0f71fdd023add
Font d'axia,null,null,null,null,add,,
Block X,null,null,null,null,add,,
Gorbio,Nice,France,43.792672,7.444927,map,Gorbio,516d4ae8bdc0f71fdd03b754
Idehult/Rismåla,null,null,null,null,,,
"Berge, Suldal",Stavanger,Norway,59.484921,6.540921,map,Berglsteiner See,516ec82e91e67300000000ed
Arapahoe Pass,null,null,null,null,add,,
Ceuse - Beau mouvement,null,null,null,null,map,Céüse,516d4ae8bdc0f71fdd03b6ff
Brooyar state forest,null,null,null,null,add,,
"Anatolia Sag/right, Geyikbayiri",null,null,null,null,,,
Muuri,null,null,null,null,add,,
Widgi,Bend,"OR, USA",44.029883,-121.384506,map,Big Bend,516cf537bdc0f71fdd0074ba
Gagnef/Gimmen,Borlänge,Sweden,60.560106,15.274365,,,
Pleasure Land,null,null,null,null,add,,
Kis-Gerecse,null,null,null,null,map,Anstey's Cove,516e4e6262bfea195a01a874
"Riggins, Idaho",null,null,null,null,map,Riggins,516cf537bdc0f71fdd00750d
The Glorias,Flagstaff,USA,35.230407,-111.619635,map,Flagstaff,516cf537bdc0f71fdd007492
Vadul Crisului,Zalău,Romania,46.963151,22.512703,add,,
North Table Mountain,Boulder,"CO, USA",39.782157,-105.209679,map,North Table Mountain,516cf536bdc0f71fdd00747a
Shoreditch Park,London,United Kingdom,51.534559,-0.086759,add,,
?,null,null,null,null,,,
Ringla,Göteborg,Sweden,57.704044,12.101634,add,,
Hourai,null,null,null,null,map,Hourai,516e7ee262bfea195a02b665
Mesikantti,Jyväskylä,Finland,62.24222,25.812947,map,Jyväskylä,516e621c62bfea195a022047
Straumsnes,Harstad,Norway,68.444288,17.617114,add,,
Cotopaxi,null,null,null,null,add,,
Pumita,null,null,null,null,add,,
Schenna,null,null,null,null,add,,
"Bell, blue mountains",null,null,null,null,map,Bellavista,516d1ec8bdc0f71fdd0239a5
"Costa Sud-Ovest, Wild Cadapria",Cagliari,Italy,39.340778,8.416396,add,,
Madesjö/Nybro,null,null,null,null,,,
"Frankenjura, Vierte Dimension",null,null,null,null,map,Frankenjura,516e14ce62bfea195a006cb6
Reskjem,Kongsberg,Norway,59.559897,9.146952,map,Reskjem,516e3f5a62bfea195a0177d0
Ceuse - Demi lune,null,null,null,null,map,Céüse,516d4ae8bdc0f71fdd03b6ff
Brooyar state forest,null,null,null,null,add,,
"Mevlana, Geyikbayırı",null,null,null,null,add,,
Grännaberget,Jönköping,Sweden,58.022055,14.469595,add,,
Niemandsland,null,null,null,null,add,,
Parowan Gap,null,null,null,null,add,,
Port Soller,null,null,null,null,add,,
"La Costoia, Collegats",null,null,null,null,add,,
"Candlestick Area, Railay West",null,null,null,null,add,,
?,null,null,null,null,,,
St-catherine de la jacques-cartier,null,null,null,null,map,St Alban,516e206362bfea195a00c3b3
Däpstep,Jyväskylä,Finland,62.240991,25.817313,map,Jyväskylä,516e621c62bfea195a022047
Sothaugen &amp; Vallset Hill,Hamar,Norway,60.601843,11.463804,add,,
Rye,null,null,null,null,add,,
Dolina Dłubni (Dłubnia Valley),Kraków,Poland,50.310115,19.85442,add,,
Sewen,Lucerne,Switzerland,46.746709,8.520999,add,,
North Cape,Kalymnos,Greece,37.01722,26.943541,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Sentinel cave,null,null,null,null,add,,
Gorge du Houx (Fontainebleau),null,null,null,null,add,,
Frankenjura- Zimmerbergwände,null,null,null,null,map,Frankenjura,516e14ce62bfea195a006cb6
Poudre Falls,null,null,null,null,add,,
Little Yosemite,Richmond,"CA, USA",37.8967,-122.278285,add,,
Brooyar state forest,null,null,null,null,add,,
"Barbarossa, Geyikbayiri",null,null,null,null,add,,
Marocche di Dro,Arco,Italy,45.980979,10.937624,map,Arcos,516e08e562bfea195a00007f
Jyväskylä,null,null,62.24257,25.747318,map,Jyväskylä,516e621c62bfea195a022047
Utah Hills - Soul Asylum,null,null,null,null,map,Utah Hills,516cf536bdc0f71fdd00738e
Hendriksdal,null,null,null,null,add,,
"La Costoia, Collegats",null,null,null,null,add,,
Atxarte,Bilbao,Spain,43.122083,-2.632728,map,Atxarte,516d1ec8bdc0f71fdd0239d4
"Jeremy's Jiji, Yangshuo",Yangshuo,China,24.754275,110.485468,map,Yangshuo,516e5df862bfea195a020795
?,null,null,null,null,,,
Tahoe - Carson Pass,South lake tahoe,USA,38.694395,-119.994945,map,Lake Tahoe,516cf537bdc0f71fdd007549
Hueco Tangen,Hamar,Norway,60.61267,11.297636,add,,
Ryd,Växjö,Sweden,56.468465,14.700623,add,,
The Ranch,null,null,null,null,add,,
Syltøy,null,null,null,null,map,Syltøy,516e3f5a62bfea195a017787
"Bowens creek, blue mountains",null,null,null,null,add,,
??,null,null,null,null,,,
Siggenthaler Flue,Baden,Switzerland,47.51065,8.24145,map,Siggenthaler Flue,516e14ce62bfea195a006cb9
Nybro,null,null,null,null,map,Nybro,516e27c062bfea195a00fff7
Frankenjura- Reichelsmühler Wand,null,null,null,null,map,Frankenjura,516e14ce62bfea195a006cb6
Lion's Head Granite,Cape Town,South Africa,-33.932109,18.385854,map,Lion's Head,516e206362bfea195a00c394
Miller Fork,null,null,null,null,add,,
Brooyar state forest,null,null,null,null,add,,
"Echoes, Geyikbayiri",null,null,null,null,map,Echo Canyon,516e206362bfea195a00c3c3
Prabi,Arco,Italy,45.927782,10.890565,map,Arcos,516e08e562bfea195a00007f
Vallon de la Solitude,Fontainebleau,France,48.436798,2.63374,map,Vallon De Valample,516d4ae8bdc0f71fdd03b848
Eiger,null,null,null,null,add,,
Nahr Brahim,null,null,null,null,add,,
Pursteinwand,Innsbruck,Austria,46.914187,11.948318,map,Pursteinwand,516d677abdc0f71fdd047af1
Utah Hills - Sunset Alley,null,null,null,null,map,Utah Hills,516cf536bdc0f71fdd00738e
Caimari,Mallorca,Spain,39.778068,2.896914,map,Mallorca,516d1ec8bdc0f71fdd02392b
"L'Argenteria, Collegats",null,null,null,null,add,,
El Poris,La Laguna,Spain,28.165962,-16.443626,map,La Laguna,516d677abdc0f71fdd047bbf
Ulltuna garde,Uppsala,Sweden,59.810563,17.639794,add,,
Shinbulsan,null,null,null,null,add,,
Pazurek,Olkusz,Poland,50.322745,19.629548,map,Pazurek,516dc234a1156192460034ac
Swope,null,null,null,null,add,,
備中　川エリア,null,null,null,null,add,,
Daudmannshellaren,Ålesund,Norway,62.516846,6.102676,add,,
Kastetskogen,Sandefjord,Norway,59.122341,10.269299,map,Sandefjord,516e3f5762bfea195a017761
??,null,null,null,null,,,
Engi - Aaterästei,Zürich,Switzerland,46.985632,9.136309,add,,
ARR-B74-L7,null,null,null,null,map,El Arrayan,516e799a62bfea195a02a39d
Frankenjura - Stadeltenne,null,null,null,null,map,Frankenjura,516e14ce62bfea195a006cb6
Brooyar state forest,null,null,null,null,add,,
"Yilan, Geyikbayiri",null,null,null,null,add,,
Boss Cuvier,Wales,United Kingdom,53.04118,-4.14808,map,Walensee,516e14ce62bfea195a006c87
Posada,Olbia,Italy,40.581677,9.696697,add,,
Skillingmark,null,null,null,null,add,,
The Hideaway,null,null,null,null,map,The Hideaway,516cf537bdc0f71fdd007584
Rudnik,Kraków,Poland,49.840031,19.836545,map,Rudnik,516dc233a115619246003490
"Erratica, Tahoe, CA",South lake tahoe,USA,38.706946,-120.115242,map,South Lake Tahoe,516cf537bdc0f71fdd00758f
Suché skály,Liberec,Czech Republic,50.636996,15.210786,add,,
"Little Rock Canyon, UT",null,null,null,null,map,Little Rock City,516cf537bdc0f71fdd007481
Völkerschlachtdenkmal,Leipzig,Germany,51.313849,12.410452,add,,
Tahoe - Brimstones,Reno,"NV, USA",38.672385,-119.721665,map,Lake Tahoe,516cf537bdc0f71fdd007549
Falesia do Quilombinho,null,null,null,null,map,Falésia Do Bodinho,516e08e562bfea195a0000b0
East Animas,null,null,null,null,add,,
Ryds grottor,Skövde,Sweden,58.427044,13.8311,add,,
Mårtens Blommstertorn,Östersund,Sweden,63.050049,15.146981,add,,
Rock,Lahti,Finland,60.996574,25.657977,map,Rock Gardens,516e206362bfea195a00c3b6
ARR-B77-L2,null,null,null,null,map,El Arrayan,516e799a62bfea195a02a39d
Rocher de Corne-Biche,Fontainebleau,France,48.399755,2.575446,map,Rocher Du Castel,516e12f362bfea195a005f82
Brooyar state forest,null,null,null,null,add,,
"Turkish Standard, Sag (right), Geyikibayiri",null,null,null,null,add,,
The Shocker Area,Wales,United Kingdom,53.0321,-4.14481,map,Walensee,516e14ce62bfea195a006c87
Placche di Payer,Sassari,Italy,40.606915,8.222224,add,,
Ravattula,Turku,Finland,60.467691,22.357899,map,Ravattula,516e621c62bfea195a022028
Meisules,null,null,null,null,add,,
Schaffhausen,null,null,47.693357,8.630791,map,Schaffhausen,516e14ce62bfea195a006cb1
Spook Canyon,null,null,null,null,add,,
"Rock Canyon, UT",null,null,null,null,map,Rock Canyon,516cf536bdc0f71fdd0073aa
"Tres Pistolas, Albuquerque, NM",null,null,null,null,add,,
Secret spot,null,null,null,null,map,Secret Spot,516ec82d91e673000000006e
"Le Cheval, Windy Canyon, Nevada",null,null,null,null,add,,
Jättadalen &amp; Öglunda grotta,Skövde,Sweden,58.431617,13.697333,add,,
Gothenburg,null,null,null,null,add,,
2 chênes,null,null,null,null,add,,
Silenzio - Finale Ligure,null,null,null,null,add,,
Genetator wall Ton Sai,null,null,null,null,add,,
Straszykowe Rocks,null,null,null,null,add,,
Brooyar state forest,null,null,null,null,add,,
"Alabalik, Balkon 4, Geyikbayiri",null,null,null,null,add,,
Gwynant Roadblock,Wales,United Kingdom,53.04593,-4.02014,map,Walensee,516e14ce62bfea195a006c87
Franchard Meyer,Fontainebleau,France,48.4076,2.61419,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Shaking Rock,null,null,null,null,add,,
"Puttlacher Wand, Frankenjura",null,null,null,null,add,,
Schlossbergwand,Frankenjura,Germany,49.774821,11.292593,map,Frankenjura,516e14ce62bfea195a006cb6
Green Lane,null,null,null,null,add,,
Würzjoch,null,null,null,null,map,Würzjoch,516d677abdc0f71fdd047b67
"Tablelands, Bishop, Ca",null,null,null,null,add,,
Lisö,null,null,null,null,add,,
Starkenbach,Innsbruck,Austria,47.183938,10.624208,map,Starkenbach,516ec82e91e6730000000085
二子山,Tokyo,Japan,36.068978,138.864398,add,,
Cave Canyon,null,null,null,null,add,,
"Nephi, UT",null,null,null,null,add,,
Cocaine ,null,null,null,null,add,,
Mojavato,null,null,null,null,map,Mojavato,516e3f5a62bfea195a017792
備中　天龍,null,null,null,null,add,,
"Lower Fish Head, Windy Canyon",null,null,null,null,add,,
E20,Örebro,Sweden,59.007976,14.739526,add,,
"Iglesias, Cuenca del Cabron",Cagliari,Italy,39.392478,8.401515,map,Iglesias,516d677abdc0f71fdd047bab
Falesia del Serpente - Finale Ligure,null,null,null,null,map,Falesia Del Tramonto,516d677abdc0f71fdd047b9a
Melchsee-Frutt,Lucerne,Switzerland,46.775259,8.278992,map,Melchseefrutt,516e14ce62bfea195a006c5e
Palombaggia,null,null,null,null,add,,
Brooyar state forest,null,null,null,null,add,,
Çitdibi,null,null,null,null,add,,
Metochi Pyramid,null,null,null,null,add,,
"Weidener Wand, Frankenjura",null,null,null,null,add,,
Sugarloaf Boulders,Melbourne,Australia,-37.410892,145.756337,add,,
Rannanvuori,Rauma,Finland,61.181032,21.552412,add,,
Secret,null,null,null,null,map,Secret Spot,516ec82d91e673000000006e
Campill,null,null,null,null,add,,
"Paradies, Rofan",Innsbruck,Austria,47.449611,11.763418,map,Le Paradis,516e14ce62bfea195a006c98
Rönnarräcka,Göteborg,Sweden,57.545451,11.961043,add,,
Kv,null,null,null,null,map,Kvarnby,516e621c62bfea195a022019
"Smith Rock, Cocaine Gully",null,null,null,null,map,Smith Rocks,516cf537bdc0f71fdd007565
Dolina Wedonki,Kraków,Poland,50.142165,19.846529,add,,
Skarevann Aktivitetspark,Arendal,Norway,58.757696,9.256514,add,,
Asunden,Visby,Sweden,57.704841,18.849417,add,,
備中　ニューエリア,null,null,null,null,add,,
Borgehall,Skövde,Sweden,58.498627,13.692398,add,,
Kramnica,Poprad,Slovakia,49.428114,20.130429,add,,
Margalef - Can Verdures,null,null,null,null,map,Margalef,516d1ec8bdc0f71fdd023926
"Klumpertal, Frankenjura",null,null,null,null,add,,
"Kanyon, Citdibi, Antalya, Turkey",null,null,null,null,add,,
Sasso della Mantesca,Bologna,Italy,44.220292,11.399088,add,,
Franchard Sablons Ouest,Fontainebleau,France,48.408199,2.58406,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Gloucester,null,null,null,null,add,,
"Bärenschluchtwände, Frankenjura",null,null,null,null,add,,
Kila,null,null,48.094076,-114.521961,add,,
Lost City,The Gunks,USA,41.742499,-74.208531,add,,
Nasswand,Bolzano - Bozen,Italy,46.673389,12.222,map,Nasswand,516d677abdc0f71fdd047bb4
Przeginia,Olkusz,Poland,50.233097,19.675624,map,Przeginia,516dc233a11561924600348e
?,null,null,null,null,,,
Paraíso dos Bordis,null,null,null,null,add,,
Falcon's Lair,null,null,null,null,add,,
"Vardåsen, Akershus",Oslo,Norway,59.638122,10.78793,map,Vardåsen,516e3f5a62bfea195a017816
Frisco Boulders,null,null,null,null,add,,
Sspot,null,null,null,null,add,,
Valle Ellero,Cuneo,Italy,44.263949,7.730641,add,,
Portafortuna,Rijeka,Croatia,45.018093,14.683295,map,Portafortuna,516e59d362bfea195a01f4ee
The Cave,Adelaide,Australia,-34.922389,138.712505,map,The Cave,516e681d62bfea195a023063
Klyftamon,Skövde,Sweden,58.494815,13.684931,add,,
Mammoth,Chattanooga,"TN, USA",35.245409,-85.238199,map,Mammoth,516cf536bdc0f71fdd00744c
"Skały Lądeckie, Skalna Brama",Wałbrzych,Poland,50.338216,16.912948,add,,
Osen,Trondheim,Norway,64.289314,10.413614,add,,
Margalef - Ca la Marta,null,null,null,null,map,Margalef,516d1ec8bdc0f71fdd023926
"Rastaman, Getu Valley",null,null,null,null,add,,
"Steinerne Stadt, Frankenjura",null,null,null,null,map,Steinerne Stadt,516d677abdc0f71fdd047b3a
"Magara, Citdibi, Antalya",null,null,null,null,add,,
?,null,null,null,null,,,
Gorge aux Merisiers,Fontainebleau,France,48.400002,2.64732,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Lynn Woods,null,null,null,null,map,Lynn Woods,516cf537bdc0f71fdd00752b
Stony point park,null,null,null,null,add,,
Neuhaus,null,null,null,null,map,Neuhaus,516e14ce62bfea195a006c3c
Burträsk,Skellefteå,Sweden,64.495791,20.596447,add,,
Humboldt,null,null,null,null,add,,
Zima Grande,null,null,null,null,add,,
Sweetwater Rocks,null,null,null,null,add,,
Impivaara,null,null,null,null,map,Impivaara,516e621c62bfea195a02204c
Bunculuka,Rijeka,Croatia,44.968199,14.775563,map,Bunculuka,516e59d362bfea195a01f504
Ødemørk,Moss,Norway,59.486861,10.723321,map,Moss,516e3f5762bfea195a01776c
"Oatlands, Tasmania",null,null,null,null,map,Oatlands,516d8d0fbdc0f71fdd054868
Granvik,Motala,Sweden,58.639068,14.547379,add,,
Mammoth,null,null,null,null,map,Mammoth,516cf536bdc0f71fdd00744c
Villanueva de Cauche,Málaga,Spain,36.944875,-4.40879,map,Villanueva De Cauche,516d1ec8bdc0f71fdd02399c
Lilla parkeringväggen,null,null,null,null,add,,
Unknown,null,null,null,null,add,,
"Fietzparcour, Frankenjura",null,null,null,null,add,,
"Escalara Suize, Andalucia, El Chorro",null,null,null,null,add,,
Cannon,Franconia,USA,44.158964,-71.686907,add,,
Goat rock,Windsor,"CA, USA",38.429281,-123.115813,map,Goat Rock,516cf537bdc0f71fdd007575
Kokkovuori,Rauma,Finland,61.160318,21.475508,add,,
Degerberget,Piteå,Sweden,65.077122,20.974016,add,,
Dino Mt,null,null,null,null,add,,
Alabama,null,null,null,null,map,Alabama,516cf537bdc0f71fdd0074d3
Stone of Coffe,null,null,null,null,add,,
Sporaland,null,null,null,null,map,Sporaland,516e3f5a62bfea195a0177b4
Rock Shop,Lander,USA,42.491245,-108.842196,map,Rock Shop,516cf537bdc0f71fdd007581
Polizeiposten Sarnen,Lucerne,Switzerland,46.900217,8.25972,add,,
"The Snakepit, Garden of the Gods",null,null,null,null,add,,
Uhrikallio,null,null,null,null,add,,
Belove stene,Rijeka,Croatia,45.00529,14.693404,add,,
"Secret Garden, Little Cottonwood Canyon, Utah",null,null,null,null,map,Secret Garden,516e4e6362bfea195a01a8c8
Handsome crag,null,null,null,null,map,Handsome Crag,516d8d0fbdc0f71fdd054873
Yttergärdet,Motala,Sweden,58.647454,14.535685,add,,
Le Muhlberg,Strasbourg,France,48.64028,7.29278,add,,
?,null,null,null,null,,,
Hinterlands,null,null,null,null,add,,
Three Caves,Kalymnos,Greece,37.004414,26.922958,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Frankenjura - Solarium,null,null,null,null,map,Frankenjura,516e14ce62bfea195a006cb6
Tobacco Roots,Cardwell,USA,45.673083,-112.020475,add,,
Järstena,null,null,null,null,add,,
"Waldeck, Calw",null,null,null,null,map,Waldeck,516d4ae8bdc0f71fdd03b75e
Frontales,null,null,null,null,add,,
"Mysteriengrotte, Krottenseer Forst",null,null,null,null,add,,
Mont Aigu,Fontainebleau,France,48.401501,2.66457,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Sundown Ledge,null,null,null,null,add,,
Bernia,Costa Blanca,Spain,38.675593,-0.042883,map,Bernia,516d1ec8bdc0f71fdd023a41
Flag Rock,null,null,null,null,add,,
The Citadel ,null,null,null,null,add,,
Krzywożeka,null,null,null,null,add,,
Tapada Da Cruz Alta,Rio de Mouro,Portugal,38.778711,-9.390221,map,Rio Das Ostras,516e08e562bfea195a0000e8
Jack's Cave,null,null,null,null,add,,
Firewall / Bradley,Hartford,"CT, USA",41.630841,-72.819443,add,,
"Smith Rock State Park, Aggro Gully",null,null,null,null,map,Smith Rocks,516cf537bdc0f71fdd007565
RMNP/Moraine Park,null,null,null,null,,,
Halleluja Steinbruch (near the City of Bielefeld),null,null,null,null,add,,
Wolfstein,Braunschweig,Germany,51.884968,10.590498,add,,
"Montsant, Racó de Misa",null,null,null,null,map,Montsant,516d1ec8bdc0f71fdd023932
Point Du Hoc,Motala,Sweden,58.647029,14.57242,add,,
Bersagel,null,null,null,null,map,Bersagel,516e3f5a62bfea195a01778d
?,null,null,null,null,,,
Diebesloch,null,null,null,null,add,,
Finale Ligure - Silenzio,null,null,null,null,add,,
Skały Gaudynowskie,Kraków,Poland,50.051903,19.578034,add,,
Gornjak,null,null,null,null,add,,
Lad Stones,null,null,null,null,add,,
"Astholz, Zillertal",Innsbruck,Austria,47.388297,11.820602,add,,
"Schattental, Chironico",null,null,null,null,add,,
Ravijoki,null,null,null,null,add,,
"Kinderklettergarten, Jenbach",Innsbruck,Austria,47.394939,11.764702,add,,
Water crag,null,null,null,null,add,,
Lepokivet,null,null,null,null,add,,
Governor Stable,Philadelphia,"PA, USA",40.129115,-76.695986,map,Governor Stable,516cf537bdc0f71fdd0074ca
Örneström,Linköping,Sweden,58.007661,15.47997,add,,
Ragged Mountain,null,null,null,null,add,,
Storfjellet,null,null,null,null,add,,
Cave Cliff,Grampians,Australia,-36.894602,142.409592,map,Grampians,516d8d0fbdc0f71fdd05485a
Ainger Lake,null,null,null,null,add,,
Caprazoppa - Finale Ligure,null,null,null,null,add,,
Bodzio,null,null,null,null,add,,
Callerhues,Newcastle upon Tyne,United Kingdom,55.17105,-2.23325,add,,
Ihasjärvi,null,null,null,null,add,,
"Ramsau, Zillertal",Innsbruck,Austria,47.199934,11.877851,add,,
Margalef - Can Net,null,null,null,null,map,Margalef,516d1ec8bdc0f71fdd023926
"Ailsbacher Turm+Block, Frankenjura",null,null,null,null,add,,
Mare aux Corneilles,Fontainebleau,France,48.377602,2.64492,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Indian Rock,Richmond,"CA, USA",37.89057,-122.252083,map,Indian Rock,516cf537bdc0f71fdd0074e2
Maramö,Värnamo,Sweden,57.224627,13.959675,map,"Sp, Värnamo",516e27c062bfea195a01002a
Sosnyak,Yalta,Ukraine,44.518908,34.214988,map,Sosnyak,516e6d8362bfea195a0259db
Ni7a,null,null,null,null,add,,
HQ ,null,null,null,null,add,,
?,null,null,null,null,,,
Malibu Tunnel Boulders,null,null,null,null,map,Malibu Tunnel,516cf537bdc0f71fdd007594
Ryggåsholmen,Göteborg,Sweden,57.582878,11.902442,add,,
RMNP/ Bridge Boulders,null,null,null,null,,,
Mantle Madness,null,null,null,null,add,,
柏木,null,null,null,null,add,,
Perimeter Wall Park Güell,Barcelona,Spain,41.41464,2.149333,map,Barcelona,516d1ec8bdc0f71fdd023ad9
Eboshoi Iwa,null,null,null,null,add,,
Massif de I'l,null,null,null,null,add,,
Albufeira,Portimão,Portugal,37.086029,-8.282343,map,Albufeira,516e5e3962bfea195a020b8f
